datestring,total_extracted,number_extract_points,average_exhaustion,average_sA,average_percent_extracted_per_point,date,pA,pB,pD,pC
20140521,39231.0,199.0,64.0986855097607,0.18739541605819376,0.5025125628140705,5/21/2014,0.16699999999999998,2.226,0.018000000000000002,
20140522,35921.0,181.0,60.80969826089541,0.1923618767941594,0.5524861878453032,5/22/2014,0.17600000000000002,2.069,0.018000000000000002,
20140527,34460.0,205.0,58.25090655215649,0.19454507726937847,0.4852841045515449,5/27/2014,0.147,2.083,0.019,
20140528,38562.0,188.0,63.04010250586888,0.19258825668660862,0.5319148936170207,5/28/2014,0.171,1.974,0.019,
20140529,38031.0,203.0,66.36036784851433,0.19211099983539742,0.4926108374384234,5/29/2014,0.18100000000000002,1.881,0.02,
20140530,37874.0,180.0,61.532500345789856,0.19422815562293394,0.5555555555555562,5/30/2014,0.17300000000000001,1.989,0.018000000000000002,
20140531,37226.0,192.0,63.05646715984439,0.19244719781494116,0.5208333333333336,5/31/2014,0.17600000000000002,2.004,0.016,
20140601,38538.0,180.0,65.93681395118416,0.1920131409848202,0.5555555555555554,6/1/2014,0.184,1.845,0.017,
20140602,35150.0,174.0,67.96467412962008,0.19416807821231863,0.57471264367816,6/2/2014,0.177,2.026,0.02,
20140603,38575.0,177.0,62.14059139260034,0.19637747465635774,0.5649717514124287,6/3/2014,0.166,2.0869999999999997,0.017,
20140604,35768.0,185.0,61.69438115587004,0.19137028425752067,0.5405405405405416,6/4/2014,0.17800000000000002,1.99,0.018000000000000002,
20140605,31348.0,178.0,61.995223928225954,0.1966541052533814,0.5617977528089888,6/5/2014,0.17,1.906,0.02,
20140610,31931.0,171.0,58.132804726307505,0.19365416718552503,0.5847953216374268,6/10/2014,0.155,1.825,0.016,
20140611,39517.0,184.0,65.1931122297452,0.1891871037635701,0.5434782608695655,6/11/2014,0.188,1.8459999999999999,0.02,
20140612,37415.0,163.0,62.56824417658686,0.1924022984510758,0.6134969325153368,6/12/2014,0.184,1.838,0.017,
20140613,34108.0,165.0,61.197944476281265,0.19233580238049724,0.6060606060606056,6/13/2014,0.19399999999999998,1.6680000000000001,0.016,
20140614,39239.0,191.0,65.81029353962812,0.1902254295550855,0.5235602094240843,6/14/2014,0.19399999999999998,1.619,0.015,
20140615,40875.0,181.0,66.28996788031222,0.1942829726270826,0.5524861878453042,6/15/2014,0.17800000000000002,1.7819999999999998,0.019,
20140616,36489.0,190.0,67.01638143248523,0.1919558949211817,0.5263157894736843,6/16/2014,0.17300000000000001,1.936,0.015,
20140617,39637.0,182.0,69.73907288682284,0.19189634801105027,0.5494505494505505,6/17/2014,0.174,2.068,0.017,
20140618,39703.0,189.0,62.097656367513295,0.18965465042780144,0.5291005291005295,6/18/2014,0.156,1.94,0.018000000000000002,
20140619,33803.0,177.0,70.04997519972497,0.1904358002756264,0.5649717514124291,6/19/2014,0.16,2.089,0.019,
20140624,40261.0,197.0,66.7225204318894,0.18398065617165496,0.5076142131979691,6/24/2014,0.15,2.037,0.016,
20140625,42242.0,172.0,68.06802782122425,0.18523788007525685,0.581395348837209,6/25/2014,0.156,2.247,0.016,
20140626,33036.0,174.0,72.19450816428507,0.1834567123163216,0.5747126436781612,6/26/2014,0.159,2.2030000000000003,0.016,
20140627,38258.0,185.0,69.96001355609718,0.18715812847854044,0.5405405405405411,6/27/2014,0.147,1.79,0.015,
20140628,35727.0,191.0,64.56033744128409,0.19046444862154674,0.5235602094240843,6/28/2014,0.166,1.5759999999999998,0.013000000000000001,
20140629,40048.0,176.0,60.96916963052849,0.19408960558394928,0.5681818181818173,6/29/2014,0.172,2.162,0.017,
20140630,39278.0,190.0,64.20287318884297,0.18944688765726359,0.5263157894736832,6/30/2014,0.171,1.952,0.017,
20140701,37443.0,206.0,67.84173689514347,0.1902482348558609,0.48543689320388234,7/1/2014,0.162,2.105,0.017,
20140702,30867.0,184.0,69.55721087486027,0.18896828122593706,0.5434782608695663,7/2/2014,0.18,2.133,0.018000000000000002,
20140708,33704.0,148.0,61.390586782906425,0.19345099514995254,0.6756756756756753,7/8/2014,0.17,2.061,0.017,
20140709,29932.0,168.0,65.8927444525039,0.19093008568906186,0.5952380952380963,7/9/2014,0.166,2.349,0.019,
20140710,39707.0,171.0,66.83625998185767,0.19381986957564157,0.584795321637426,7/10/2014,0.165,2.295,0.019,
20140711,41312.0,193.0,70.84457170260947,0.18778562821533695,0.5181347150259064,7/11/2014,0.16899999999999998,2.199,0.019,
20140712,37897.0,188.0,69.34602486843228,0.19308709576304195,0.5319148936170209,7/12/2014,0.162,2.313,0.021,
20140713,36579.0,196.0,70.79426686826741,0.18928609861877177,0.5075814594767407,7/13/2014,0.152,2.392,0.022000000000000002,
20140714,39143.0,179.0,67.12703552125967,0.19142427867736247,0.5586592178770944,7/14/2014,0.161,2.294,0.017,
20140715,37222.0,173.0,69.48513257960332,0.19070104465850843,0.5780346820809246,7/15/2014,0.149,2.496,0.023,
20140716,37496.0,204.0,70.87400490196043,0.18574189841713784,0.49019607843137375,7/16/2014,0.15,2.354,0.019,
20140717,27794.0,148.0,61.71791138269509,0.19492285214103763,0.6756756756756761,7/17/2014,0.158,2.1919999999999997,0.022000000000000002,
20140723,29917.0,152.0,55.73408125492283,0.19635621471992515,0.657894736842104,7/23/2014,0.165,1.8659999999999999,0.015,
20140724,39959.0,163.0,64.81239392926169,0.19067273803587065,0.6098190031437905,7/24/2014,0.153,2.141,0.021,
20140725,35712.0,174.0,66.90450509197538,0.1918701137524922,0.5747126436781613,7/25/2014,0.14800000000000002,2.0340000000000003,0.02,
20140726,39415.0,178.0,66.39551315371186,0.19454354316092856,0.5617977528089895,7/26/2014,0.156,2.4419999999999997,0.023,
20140727,37104.0,186.0,65.11215687181596,0.19374016747671408,0.5376344086021514,7/27/2014,0.165,2.108,0.021,
20140728,37557.0,175.0,66.02123895544503,0.18749773309790452,0.5714285714285695,7/28/2014,0.153,1.955,0.02,
20140729,36628.0,171.0,66.53079248572206,0.18806880384484548,0.5847953216374275,7/29/2014,0.14800000000000002,1.79,0.018000000000000002,
20140730,37374.0,164.0,65.53067280920783,0.18619879476175955,0.6097560975609743,7/30/2014,0.162,2.055,0.017,
20140731,26646.0,159.0,60.25996683582446,0.1912668607380313,0.6248505058179613,7/31/2014,0.14800000000000002,,,
20140805,34827.0,158.0,60.607637684832525,0.19351231596246649,0.628669358943905,8/5/2014,0.156,1.76,0.016,
20140806,36319.0,162.0,61.24438782533057,0.18608043586076156,0.6172839506172841,8/6/2014,0.156,2.065,0.018000000000000002,
20140807,37270.0,174.0,64.33033878073861,0.1878688257348269,0.5747126436781612,8/7/2014,0.157,2.066,0.018000000000000002,
20140808,39727.0,158.0,71.56654878314714,0.18788851730478012,0.6329113924050638,8/8/2014,0.151,2.137,0.023,
20140809,25731.0,156.0,66.6300366520678,0.1966405401852629,0.64102564102564,8/9/2014,0.16,2.113,0.016,
20140810,34219.0,146.0,65.57219517848037,0.1946366730503229,0.6849315068493143,8/10/2014,0.16,2.049,0.02,
20140811,36838.0,169.0,62.135823146758966,0.19582783014270588,0.591715976331361,8/11/2014,0.166,2.07,0.019,
20140812,35060.0,165.0,66.76099227875945,0.19290395315670278,0.6060606060606063,8/12/2014,0.157,2.207,0.019,
20140813,37066.0,179.0,60.273446339181206,0.19579480039164743,0.5557803040912661,8/13/2014,0.156,2.0540000000000003,0.019,
20140814,30678.0,152.0,70.33168524731167,0.1942909682519069,0.6578947368421055,8/14/2014,0.154,2.013,0.021,
20140818,16919.0,76.0,53.78662296445952,0.20130588448099768,1.3157894736842095,8/18/2014,0.16399999999999998,2.24,0.017,
20140820,34332.0,159.0,68.23563148711477,0.1889186496336071,0.6289308176100633,8/20/2014,0.17600000000000002,2.081,0.017,
